Date,ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_Not Cancelled,avg_room_price,special_requests,status
2018-06-14,INN03765,2,0,2,5,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,130.78,2,Cancelled
2018-10-28,INN03766,2,0,2,2,Meal Plan 1,0,Room_Type 1,250,Online,0,0,0,90.95,0,Cancelled
2018-04-05,INN03767,3,0,0,3,Meal Plan 2,0,Room_Type 4,58,Online,0,0,0,189,2,Not Cancelled
2018-06-21,INN03768,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,76.92,1,Not Cancelled
2018-11-20,INN03769,1,0,2,0,Meal Plan 1,0,Room_Type 1,95,Online,0,0,0,90,2,Cancelled
2018-11-09,INN03770,2,0,0,4,Meal Plan 1,0,Room_Type 4,17,Online,0,0,0,143.43,1,Not Cancelled
2018-10-12,INN03771,1,0,0,1,Meal Plan 1,0,Room_Type 1,182,Online,0,0,0,120,1,Cancelled
2018-05-06,INN03772,2,0,2,2,Meal Plan 1,0,Room_Type 1,149,Online,0,0,0,99.45,0,Cancelled
2018-05-02,INN03773,2,0,1,2,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,140.4,0,Cancelled
2018-12-30,INN03774,2,0,1,2,Meal Plan 1,0,Room_Type 1,207,Offline,0,0,0,161.67,0,Not Cancelled
2018-04-22,INN03775,2,0,2,2,Not Selected,0,Room_Type 1,71,Online,0,0,0,87.13,0,Cancelled
2017-10-30,INN03776,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,65,0,Cancelled
2017-10-01,INN03777,1,0,2,3,Meal Plan 1,0,Room_Type 1,38,Offline,0,0,0,58,1,Not Cancelled
2018-04-25,INN03778,2,0,1,4,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,103.87,1,Not Cancelled
2017-07-17,INN03779,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,0,0,0,109,0,Cancelled
2018-03-16,INN03780,2,0,0,2,Not Selected,0,Room_Type 1,35,Online,0,0,0,71.1,1,Not Cancelled
2018-05-01,INN03781,2,0,2,2,Meal Plan 1,0,Room_Type 4,71,Online,0,0,0,132.6,0,Cancelled
2018-09-02,INN03782,2,0,1,2,Meal Plan 1,0,Room_Type 1,155,Online,0,0,0,126.9,1,Cancelled
2017-08-10,INN03783,2,0,1,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,98,1,Not Cancelled
2018-03-18,INN03784,2,0,0,2,Meal Plan 1,0,Room_Type 4,92,Online,0,0,0,87.3,0,Not Cancelled
2017-09-08,INN03785,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,91.2,0,Not Cancelled
2018-09-05,INN03786,2,0,1,1,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,154,0,Cancelled
2018-04-23,INN03787,2,1,2,4,Meal Plan 1,0,Room_Type 4,143,Online,0,0,0,101.54,2,Cancelled
2018-03-31,INN03788,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,106,1,Not Cancelled
2018-02-11,INN03789,2,2,0,3,Meal Plan 1,0,Room_Type 2,2,Online,0,0,0,85.03,1,Cancelled
2018-08-15,INN03790,2,0,1,5,Meal Plan 1,0,Room_Type 4,141,Online,0,0,0,124.8,0,Cancelled
2018-10-03,INN03791,2,0,1,2,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,143.03,3,Not Cancelled
2018-08-04,INN03792,2,0,0,1,Meal Plan 1,1,Room_Type 4,124,Online,0,0,0,127.8,1,Not Cancelled
2017-08-01,INN03793,1,0,2,1,Meal Plan 2,0,Room_Type 1,4,Offline,0,0,0,36.25,0,Not Cancelled
2018-03-13,INN03794,2,0,2,2,Meal Plan 1,0,Room_Type 4,167,Offline,0,0,0,60,1,Not Cancelled
2018-05-07,INN03795,3,0,0,1,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,177,1,Not Cancelled
2018-05-07,INN03796,2,0,2,2,Meal Plan 1,0,Room_Type 1,114,Online,0,0,0,75.27,0,Not Cancelled
2018-07-14,INN03797,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,Online,0,0,0,112,0,Cancelled
2018-02-27,INN03798,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,76,0,Not Cancelled
2018-09-09,INN03799,2,0,0,2,Not Selected,0,Room_Type 1,47,Online,0,0,0,125.1,1,Not Cancelled
2018-07-23,INN03800,2,0,1,1,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,135.9,1,Not Cancelled
2017-10-02,INN03801,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100,0,Not Cancelled
2018-12-23,INN03802,3,0,1,2,Meal Plan 1,1,Room_Type 4,18,Online,0,0,0,191,1,Not Cancelled
2018-12-28,INN03803,2,1,2,4,Meal Plan 1,0,Room_Type 4,199,Online,0,0,0,98.18,0,Cancelled
2018-05-14,INN03804,2,2,1,1,Meal Plan 1,0,Room_Type 6,46,Online,0,0,0,198.9,0,Cancelled
2018-02-12,INN03805,2,0,1,2,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,106,2,Not Cancelled
2018-04-13,INN03806,2,0,0,1,Not Selected,0,Room_Type 1,80,Online,0,0,0,85.5,1,Not Cancelled
2018-02-08,INN03807,3,0,1,1,Meal Plan 1,0,Room_Type 1,39,Offline,0,0,0,98.94,2,Not Cancelled
2018-07-10,INN03808,2,0,2,0,Meal Plan 1,0,Room_Type 1,127,Online,0,0,0,114.3,1,Not Cancelled
2018-01-19,INN03809,1,0,0,1,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,80,0,Not Cancelled
2018-03-26,INN03810,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,76.16,1,Not Cancelled
2018-12-30,INN03811,2,0,2,4,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,115.9,2,Not Cancelled
2017-08-26,INN03812,2,0,1,4,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,110.8,1,Not Cancelled
2017-10-07,INN03813,2,0,0,4,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,89.25,1,Not Cancelled
2018-12-21,INN03814,2,1,0,2,Meal Plan 1,0,Room_Type 1,244,Online,0,0,0,94.5,2,Cancelled
2018-10-08,INN03815,2,0,2,2,Meal Plan 2,0,Room_Type 1,147,Offline,0,0,0,128.76,0,Not Cancelled
2018-06-27,INN03816,2,1,1,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,128.1,0,Cancelled
2018-04-06,INN03817,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104,0,Not Cancelled
2018-08-17,INN03818,2,1,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,115.89,1,Not Cancelled
2018-08-19,INN03819,2,0,0,2,Not Selected,0,Room_Type 1,21,Online,0,0,0,148,2,Not Cancelled
2018-02-01,INN03820,1,0,1,0,Not Selected,0,Room_Type 1,6,Online,0,0,0,81,0,Not Cancelled
2018-01-02,INN03821,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,Offline,0,0,0,109,0,Not Cancelled
2018-06-11,INN03822,2,0,1,1,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,126.9,1,Not Cancelled
2018-10-10,INN03823,3,0,1,3,Meal Plan 1,0,Room_Type 4,33,Online,0,0,0,186,1,Cancelled
2018-06-06,INN03824,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110,0,Not Cancelled
2018-06-20,INN03825,2,0,1,3,Meal Plan 1,0,Room_Type 4,37,Online,0,0,0,113.4,0,Cancelled
2018-03-25,INN03826,2,0,1,2,Meal Plan 1,0,Room_Type 4,78,Online,0,0,0,105.3,0,Cancelled
2018-10-22,INN03827,2,1,2,5,Meal Plan 2,0,Room_Type 4,93,Online,0,0,0,150.56,1,Cancelled
2018-11-05,INN03828,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,65,1,Not Cancelled
2018-06-20,INN03829,1,0,1,2,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,100,0,Cancelled
2018-08-22,INN03830,2,0,2,5,Meal Plan 1,0,Room_Type 1,155,Online,0,0,0,96.12,1,Not Cancelled
2018-11-10,INN03831,2,0,0,3,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,120.9,2,Not Cancelled
2018-03-04,INN03832,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,107,0,Not Cancelled
2018-12-02,INN03833,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85,0,Not Cancelled
2018-04-06,INN03834,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104,0,Not Cancelled
2018-03-07,INN03835,1,0,1,3,Meal Plan 2,0,Room_Type 1,4,Offline,0,0,0,88,0,Not Cancelled
2018-04-28,INN03836,2,0,0,1,Meal Plan 1,0,Room_Type 1,21,Offline,0,0,0,95,0,Not Cancelled
2018-12-15,INN03837,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,Corporate,0,0,0,50,1,Not Cancelled
2018-08-30,INN03838,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,119,1,Not Cancelled
2018-03-18,INN03839,2,0,2,2,Not Selected,0,Room_Type 1,76,Online,0,0,0,72.25,0,Not Cancelled
2018-09-08,INN03840,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,Online,0,0,0,70,0,Cancelled
2018-12-19,INN03841,1,0,1,0,Not Selected,0,Room_Type 1,3,Online,1,0,2,55.6,0,Not Cancelled
2018-10-07,INN03842,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,Online,0,0,0,132.3,3,Not Cancelled
2018-11-26,INN03843,2,0,2,2,Meal Plan 2,0,Room_Type 1,133,Online,0,0,0,117.3,2,Not Cancelled
2017-10-30,INN03844,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,65,0,Cancelled
2017-10-14,INN03845,1,0,0,3,Meal Plan 1,0,Room_Type 1,14,Corporate,0,0,0,95,0,Not Cancelled
2018-08-23,INN03846,2,0,0,2,Meal Plan 1,1,Room_Type 4,51,Online,0,0,0,158.4,1,Not Cancelled
2018-05-21,INN03847,2,0,1,1,Meal Plan 2,0,Room_Type 1,4,Offline,0,0,0,112,1,Not Cancelled
2017-08-22,INN03848,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,90,2,Not Cancelled
2018-02-23,INN03849,2,0,0,4,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,75.95,0,Not Cancelled
2018-10-20,INN03850,2,0,0,3,Meal Plan 1,0,Room_Type 1,256,Online,0,0,0,96.3,3,Not Cancelled
2018-04-01,INN03851,1,0,4,10,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,109.65,1,Cancelled
2018-03-12,INN03852,3,0,2,1,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,114.3,0,Not Cancelled
2018-08-19,INN03853,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,Online,0,0,0,115,0,Cancelled
2018-10-20,INN03854,2,0,0,3,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,132.3,1,Not Cancelled
2018-09-09,INN03855,2,0,2,3,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,158.4,0,Not Cancelled
2018-03-01,INN03856,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,89,0,Not Cancelled
2018-04-06,INN03857,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,Corporate,1,0,5,67,0,Not Cancelled
2018-04-23,INN03858,2,0,2,2,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,117.15,1,Not Cancelled
2018-07-30,INN03859,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,Online,0,0,0,109,0,Cancelled
2018-11-20,INN03860,2,0,1,0,Meal Plan 1,0,Room_Type 6,4,Online,0,0,0,133.98,1,Not Cancelled
2017-10-12,INN03861,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,110.65,2,Not Cancelled
2018-09-08,INN03862,2,0,0,3,Not Selected,0,Room_Type 1,126,Online,0,0,0,118.8,0,Cancelled
2018-05-21,INN03863,2,0,2,2,Meal Plan 1,0,Room_Type 4,43,Online,0,0,0,140.4,1,Not Cancelled
2018-04-19,INN03864,2,0,0,3,Meal Plan 1,0,Room_Type 1,154,Offline,0,0,0,75,0,Not Cancelled
2018-08-01,INN03865,3,0,1,4,Meal Plan 1,1,Room_Type 4,103,Online,0,0,0,146.7,0,Not Cancelled
2018-08-12,INN03866,2,2,0,1,Meal Plan 1,1,Room_Type 2,280,Online,0,0,0,198.9,2,Cancelled
2017-10-01,INN03867,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,96,0,Not Cancelled
2017-10-22,INN03868,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,96.3,1,Not Cancelled
2018-10-30,INN03869,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,Online,0,0,0,105,0,Cancelled
2018-01-19,INN03870,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,80,0,Not Cancelled
2018-08-17,INN03871,1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,78.41,0,Not Cancelled
2017-07-01,INN03872,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,Online,0,0,0,101.5,0,Cancelled
2018-07-08,INN03873,2,0,1,2,Not Selected,0,Room_Type 1,4,Online,0,0,0,139,1,Not Cancelled
2018-06-27,INN03874,3,0,1,3,Meal Plan 2,0,Room_Type 4,45,Online,0,0,0,157.68,2,Not Cancelled
2018-10-29,INN03875,2,0,0,1,Meal Plan 1,0,Room_Type 4,116,Online,0,0,0,104.4,0,Not Cancelled
2017-10-05,INN03876,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,112.2,0,Not Cancelled
2017-12-05,INN03877,2,0,2,1,Not Selected,0,Room_Type 1,67,Online,0,0,0,95.4,2,Not Cancelled
2018-02-15,INN03878,1,0,1,0,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,67.5,1,Cancelled
2018-08-08,INN03879,2,0,1,2,Not Selected,0,Room_Type 1,162,Online,0,0,0,103.5,0,Cancelled
2018-08-28,INN03880,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,111.83,0,Cancelled
2018-07-09,INN03881,3,0,2,1,Meal Plan 1,0,Room_Type 4,31,Online,0,0,0,168.3,0,Cancelled
2018-04-27,INN03882,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,105.3,0,Cancelled
2018-11-12,INN03883,2,0,2,4,Not Selected,0,Room_Type 1,71,Online,0,0,0,77,2,Not Cancelled
2018-07-08,INN03884,2,0,0,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,143.5,0,Not Cancelled
2018-08-18,INN03885,1,0,0,2,Meal Plan 2,0,Room_Type 1,320,Offline,0,0,0,90,0,Not Cancelled
2018-12-13,INN03886,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,79,1,Not Cancelled
2017-09-12,INN03887,1,0,2,5,Meal Plan 1,0,Room_Type 1,253,Online,0,0,0,80.75,2,Not Cancelled
2018-11-03,INN03888,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Online,0,0,0,89,0,Cancelled
2018-07-23,INN03889,2,0,0,1,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,105.3,1,Not Cancelled
2018-12-16,INN03890,2,0,2,2,Not Selected,0,Room_Type 1,56,Online,0,0,0,67.32,0,Cancelled
2018-08-08,INN03891,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,Corporate,0,0,0,65,0,Cancelled
2017-09-17,INN03892,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,Offline,0,0,0,70,0,Not Cancelled
2018-08-02,INN03893,3,0,0,2,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,137.7,1,Not Cancelled
2018-06-24,INN03894,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95,0,Not Cancelled
2018-04-25,INN03895,2,0,1,2,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,105.6,1,Not Cancelled
2017-12-28,INN03896,2,0,1,3,Not Selected,0,Room_Type 1,97,Online,0,0,0,53.38,0,Not Cancelled
2018-07-03,INN03897,2,0,2,2,Meal Plan 1,0,Room_Type 1,144,Offline,0,0,0,112,0,Not Cancelled
2018-11-14,INN03898,2,0,1,0,Meal Plan 1,1,Room_Type 1,0,Corporate,1,0,1,77,0,Not Cancelled
2017-07-01,INN03899,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,Online,0,0,0,101.5,0,Cancelled
2017-10-16,INN03900,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,87,0,Not Cancelled
2018-10-10,INN03901,1,0,1,0,Not Selected,0,Room_Type 1,131,Online,0,0,0,108,0,Cancelled
2018-01-13,INN03902,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Corporate,1,0,2,42,1,Not Cancelled
2018-07-05,INN03903,2,0,1,5,Meal Plan 1,0,Room_Type 4,113,Online,0,0,0,92.94,0,Not Cancelled
2018-05-28,INN03904,2,0,1,1,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,126.36,0,Cancelled
2018-07-03,INN03905,2,0,2,0,Meal Plan 1,0,Room_Type 1,167,Online,0,0,0,77.03,0,Cancelled
2017-11-01,INN03906,2,1,2,3,Meal Plan 1,0,Room_Type 4,41,Offline,0,0,0,75,2,Not Cancelled
2018-02-18,INN03907,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,92,0,Not Cancelled
2018-12-02,INN03908,2,0,1,2,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,75,0,Not Cancelled
2018-03-18,INN03909,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,125,1,Not Cancelled
2017-09-25,INN03910,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,200,2,Not Cancelled
2018-10-22,INN03911,2,0,2,2,Meal Plan 1,0,Room_Type 1,249,Online,0,0,0,89.25,0,Cancelled
2018-06-02,INN03912,2,0,1,3,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,140.9,1,Not Cancelled
2017-12-31,INN03913,2,0,0,3,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,109.93,1,Not Cancelled
2018-04-05,INN03914,1,0,0,3,Meal Plan 1,1,Room_Type 1,29,Corporate,0,0,0,67,0,Not Cancelled
2017-11-06,INN03915,2,0,1,2,Meal Plan 1,0,Room_Type 4,56,Offline,0,0,0,60,1,Not Cancelled
2018-09-18,INN03916,3,0,1,0,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,185,0,Not Cancelled
2018-12-19,INN03917,2,2,1,0,Meal Plan 1,0,Room_Type 6,56,Online,0,0,0,156.6,0,Cancelled
2018-07-12,INN03918,2,0,0,4,Meal Plan 1,0,Room_Type 2,204,Online,0,0,0,81.81,0,Cancelled
2018-10-08,INN03919,2,0,2,2,Meal Plan 1,0,Room_Type 2,89,Online,0,0,0,108,3,Not Cancelled
2018-10-09,INN03920,2,0,2,3,Meal Plan 1,0,Room_Type 1,265,Online,0,0,0,100.3,0,Cancelled
2017-12-29,INN03921,2,0,0,4,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,70.5,0,Not Cancelled
2017-09-01,INN03922,2,0,2,6,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,53.85,0,Not Cancelled
2018-09-04,INN03923,2,1,2,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,149.85,2,Not Cancelled
2018-09-08,INN03924,1,0,1,3,Meal Plan 1,0,Room_Type 4,58,Offline,0,0,0,90.95,1,Not Cancelled
2018-01-20,INN03925,2,0,0,4,Not Selected,0,Room_Type 1,41,Online,0,0,0,62,0,Not Cancelled
2018-12-07,INN03926,2,0,0,1,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,102.6,2,Not Cancelled
2018-09-16,INN03927,1,0,1,2,Meal Plan 1,0,Room_Type 1,31,Offline,0,0,0,70,0,Not Cancelled
2018-12-10,INN03928,2,0,2,2,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,68.07,1,Not Cancelled
2018-06-24,INN03929,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95,0,Not Cancelled
2017-08-08,INN03930,1,2,0,1,Meal Plan 1,0,Room_Type 6,0,Online,0,0,0,153,0,Not Cancelled
2018-05-29,INN03931,0,2,2,2,Meal Plan 1,0,Room_Type 2,87,Online,0,0,0,112.01,1,Not Cancelled
2018-05-06,INN03932,2,2,0,1,Meal Plan 1,0,Room_Type 6,15,Online,0,0,0,221,0,Cancelled
2017-12-30,INN03933,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,70,0,Not Cancelled
2017-11-21,INN03934,2,0,0,1,Meal Plan 1,0,Room_Type 1,82,Online,0,0,0,72.25,0,Not Cancelled
2018-04-23,INN03935,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,114,0,Not Cancelled
2018-08-04,INN03936,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,Online,0,0,0,135.9,0,Cancelled
2018-06-10,INN03937,2,0,1,2,Meal Plan 1,0,Room_Type 1,207,Offline,0,0,0,80.75,0,Not Cancelled
2018-08-13,INN03938,2,1,2,3,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,134.1,0,Cancelled
2018-07-29,INN03939,2,2,1,2,Meal Plan 1,0,Room_Type 6,118,Online,0,0,0,183.3,0,Cancelled
2018-12-29,INN03940,2,0,1,3,Meal Plan 1,0,Room_Type 2,352,Online,0,0,0,73.74,0,Cancelled
2018-06-01,INN03941,2,0,0,3,Meal Plan 1,0,Room_Type 1,114,Offline,0,0,0,75,1,Not Cancelled
2018-04-23,INN03942,2,0,2,1,Meal Plan 1,0,Room_Type 2,44,Offline,0,0,0,95,0,Not Cancelled
2018-03-30,INN03943,3,0,0,3,Meal Plan 1,0,Room_Type 1,85,Offline,0,0,0,114.4,1,Not Cancelled
2017-09-07,INN03944,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65,0,Not Cancelled
2017-08-20,INN03945,2,0,0,2,Meal Plan 1,1,Room_Type 1,9,Online,0,0,0,99,3,Not Cancelled
2017-09-29,INN03946,2,0,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,91.2,0,Not Cancelled
2018-07-18,INN03947,2,0,1,1,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,105.3,1,Not Cancelled
2018-11-29,INN03948,2,0,0,4,Meal Plan 1,0,Room_Type 1,235,Online,0,0,0,73.95,1,Cancelled
2018-09-13,INN03949,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Online,0,0,0,115,1,Cancelled
2018-08-22,INN03950,2,1,1,2,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,152.1,1,Not Cancelled
2018-05-02,INN03951,2,0,1,3,Meal Plan 1,0,Room_Type 1,164,Online,0,0,0,99.45,0,Cancelled
2018-04-04,INN03952,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,101,2,Not Cancelled
2018-02-20,INN03953,2,1,2,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,109,2,Not Cancelled
2018-10-04,INN03954,2,0,0,5,Not Selected,0,Room_Type 1,7,Online,0,0,0,140,1,Not Cancelled
2018-04-02,INN03955,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,Offline,0,0,0,110.24,0,Not Cancelled
2018-10-16,INN03956,2,0,2,3,Meal Plan 1,0,Room_Type 1,256,Online,0,0,0,100.75,0,Cancelled
2018-11-13,INN03957,2,0,2,0,Not Selected,0,Room_Type 1,74,Online,0,0,0,79.2,2,Not Cancelled
2018-04-14,INN03958,2,0,1,3,Meal Plan 1,0,Room_Type 4,82,Online,0,0,0,103.7,1,Cancelled
2017-08-19,INN03959,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,Corporate,0,0,0,65,0,Not Cancelled
2018-06-20,INN03960,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,101.7,1,Cancelled
2018-11-09,INN03961,2,0,0,2,Meal Plan 1,0,Room_Type 1,72,Online,0,0,0,175.5,2,Not Cancelled
2018-12-02,INN03962,2,0,2,3,Meal Plan 1,1,Room_Type 4,17,Online,0,0,0,107.09,2,Not Cancelled
2018-11-13,INN03963,2,2,2,4,Meal Plan 1,0,Room_Type 6,13,Online,0,0,0,147.9,0,Cancelled
2018-09-26,INN03964,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Online,0,0,0,75,0,Cancelled
2018-11-04,INN03965,2,0,1,2,Meal Plan 1,0,Room_Type 4,38,Online,0,0,0,118,2,Not Cancelled
2018-11-01,INN03966,2,0,0,3,Meal Plan 1,0,Room_Type 1,125,Online,0,0,0,90,2,Not Cancelled
2018-07-14,INN03967,1,0,0,1,Meal Plan 1,1,Room_Type 1,28,Corporate,0,0,0,67,0,Not Cancelled
2018-09-25,INN03968,2,0,2,0,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,164,0,Cancelled
2017-09-07,INN03969,2,0,1,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,75.24,0,Not Cancelled
2018-11-20,INN03970,1,0,1,0,Not Selected,0,Room_Type 1,24,Online,0,0,0,60.06,1,Not Cancelled
2018-07-03,INN03971,1,0,2,2,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,156.5,1,Not Cancelled
2018-10-30,INN03972,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,Online,0,0,0,105,0,Cancelled
2018-02-25,INN03973,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,80.8,0,Not Cancelled
2018-10-20,INN03974,0,2,0,2,Meal Plan 1,0,Room_Type 2,66,Online,0,0,0,108,1,Not Cancelled
2018-02-24,INN03975,2,0,0,4,Not Selected,0,Room_Type 1,48,Online,0,0,0,51.09,0,Not Cancelled
2018-10-29,INN03976,0,2,2,2,Meal Plan 1,0,Room_Type 2,241,Online,0,0,0,81.76,1,Not Cancelled
2018-09-18,INN03977,2,0,2,3,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,149.4,0,Not Cancelled
2018-04-17,INN03978,2,0,2,1,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,112.8,1,Cancelled
2018-07-23,INN03979,3,0,0,1,Meal Plan 2,0,Room_Type 4,133,Online,0,0,0,189,0,Cancelled
2018-11-11,INN03980,2,0,0,2,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,97.2,0,Not Cancelled
2018-08-24,INN03981,3,0,2,5,Meal Plan 2,0,Room_Type 4,54,Online,0,0,0,208.41,1,Cancelled
2018-02-11,INN03982,2,0,0,3,Not Selected,0,Room_Type 1,35,Online,0,0,0,67.5,0,Cancelled
2018-03-19,INN03983,2,0,2,3,Meal Plan 1,0,Room_Type 1,157,Online,0,0,0,90,1,Not Cancelled
2018-02-06,INN03984,2,0,1,1,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,57,0,Cancelled
2018-08-01,INN03985,2,0,1,2,Meal Plan 1,0,Room_Type 1,152,Offline,0,0,0,72.25,0,Not Cancelled
2018-03-14,INN03986,2,0,1,2,Meal Plan 1,0,Room_Type 1,39,Online,0,0,0,81.9,0,Not Cancelled
